Timestamp,X,Y,Z
13.656,0.17357962,-0.16280572,9.817424
13.676,0.16879122,-0.14844051,9.813833
13.698,0.16400282,-0.16759412,9.811439
13.718,0.16759412,-0.16519992,9.807847
13.739,0.16759412,-0.16519992,9.807847
13.76,0.16998832,-0.16519992,9.81503
13.781,0.17357962,-0.15801731,9.813833
13.802,0.17477672,-0.16160862,9.80665
13.822,0.16639702,-0.1592144,9.811439
13.843,0.16280572,-0.16280572,9.812635
13.865,0.17238252,-0.15442601,9.813833
13.886,0.16400282,-0.15682021,9.799467
13.908,0.16519992,-0.1604115,9.801862
13.929,0.17477672,-0.16639702,9.8198185
13.95,0.16639702,-0.16400282,9.805453
13.971,0.18674773,-0.14724341,9.80665
13.993,0.16519992,-0.15203181,9.7958765
14.014,0.16879122,-0.17477672,9.809045
14.035,0.16759412,-0.17238252,9.81503
14.057,0.17717093,-0.14604631,9.807847
14.078,0.17956513,-0.16759412,9.811439
14.099,0.16639702,-0.16879122,9.818622
14.122,0.16998832,-0.1604115,9.807847
14.144,0.17238252,-0.16519992,9.80665
14.165,0.17357962,-0.17238252,9.810242
14.188,0.16639702,-0.16519992,9.807847
14.209,0.16998832,-0.16280572,9.818622
14.23,0.16998832,-0.16280572,9.818622
14.253,0.16759412,-0.1592144,9.809045
14.274,0.17836803,-0.17357962,9.80665
14.296,0.16879122,-0.16160862,9.812635
14.318,0.17357962,-0.15801731,9.810242
14.347,0.17238252,-0.17477672,9.813833
14.369,0.18076223,-0.15442601,9.810242
14.389,0.16879122,-0.16519992,9.817424
14.41,0.16998832,-0.17477672,9.812635
14.431,0.16998832,-0.17477672,9.812635
14.453,0.17477672,-0.16759412,9.800665
14.473,0.17238252,-0.17118542,9.811439
14.495,0.16639702,-0.15682021,9.812635
14.516,0.17836803,-0.14963761,9.807847
14.537,0.15083471,-0.17357962,9.829395
14.559,0.17597382,-0.14844051,9.803059
14.58,0.16519992,-0.17477672,9.8198185
14.601,0.16519992,-0.17477672,9.8198185
14.622,0.16639702,-0.1604115,9.807847
14.644,0.16160862,-0.16759412,9.818622
14.665,0.17836803,-0.16759412,9.812635
14.685,0.17118542,-0.15322891,9.80665
14.707,0.16400282,-0.15322891,9.811439
14.728,0.17118542,-0.16400282,9.813833
14.75,0.16519992,-0.16280572,9.813833
14.771,0.17118542,-0.16759412,9.810242
14.793,0.16998832,-0.14963761,9.809045
14.816,0.18076223,-0.16519992,9.797073
14.838,0.16759412,-0.17956513,9.813833
14.859,0.16998832,-0.17238252,9.812635
14.882,0.15562311,-0.16998832,9.822212
14.904,0.17477672,-0.1604115,9.809045
14.93,0.18195933,-0.16639702,9.809045
14.952,0.16998832,-0.15801731,9.813833
14.976,0.16519992,-0.16160862,9.809045
14.997,0.16998832,-0.16998832,9.818622
15.018,0.16879122,-0.17238252,9.810242
15.039,0.17357962,-0.1604115,9.817424
15.06,0.17238252,-0.16519992,9.811439
15.081,0.16639702,-0.15682021,9.809045
15.102,0.18794483,-0.15562311,9.79827
15.124,0.19752164,-0.17956513,9.807847
15.145,0.033518825,-0.09935937,9.848549
