loggingTime,loggingSample,identifierForVendor,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerAverageActivePace,pedometerCurrentPace,pedometerCurrentCadence,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure
1580907501.262999,1,0,1580907286.99823,41.20781296037784,29.0754925099451,275.2123,0.1345286,-1,23.46983528137207,200,-9999,11217.0131155,0.9640960693359375,0.095184326171875,-0.1371917724609375,11217.0080495,-3.108980034192533,1.432501053290059,-0.09791796421334827,-0.004188998136669397,0.006957963109016418,-0.007584638427942991,-0.006998360157012939,0.001988492906093597,0.003071010112762451,2,0.6550853541587786,0.04760155768359022,-0.7537928578895178,-0.01984332186896649,0.9857081770896912,0.09776156395673752,-0.1371945440769196,37.96795654296875,4.539201736450195,-21.91668701171875,2,11216.9449095,1,2,1580907501.186076,1580903939.50652,2435,0.4661743,0,0,2995.009,10,12,1580907483.189245,11213.975848,0,10.564,97.08044
1580907501.264664,2,0,1580907286.99823,41.20781296037784,29.0754925099451,275.2123,0.1345286,-1,23.46983528137207,200,-9999,11217.0231565,0.965972900390625,0.0975494384765625,-0.1402435302734375,11217.0180905,-3.108938234070972,1.432598377664827,-0.09792023774246029,-0.006613790057599545,0.004388893023133278,-0.002431689295917749,-0.0166400671005249,-0.002271018922328949,0.004912257194519043,2,0.6551209932952309,0.04761513906661675,-0.7537612996730688,-0.0198306359980705,0.985721230506897,0.09776382893323898,-0.13709856569767,37.828125,4.44581413269043,-21.71002197265625,2,11216.9449095,1,2,1580907501.186076,1580903939.50652,2435,0.4661743,0,0,2995.009,10,12,1580907483.189245,11213.975848,0,10.564,97.08044
1580907501.265514,3,0,1580907286.99823,41.20781296037784,29.0754925099451,275.2123,0.1345286,-1,23.46983528137207,200,-9999,11217.0331965,0.9627838134765625,0.0979766845703125,-0.14129638671875,11217.0281305,-3.108911793639285,1.432788085199136,-0.09790478727743229,-0.002149533480405807,0.0218320656567812,0.0008024536073207855,-0.02422064542770386,-0.00121799111366272,-0.006749570369720459,2,0.6551922048999893,0.04761610463961245,-0.7536995639798595,-0.01982012213448038,0.9857486486434937,0.09774845093488693,-0.1369117647409439,37.828125,4.44581413269043,-21.71002197265625,2,11216.9449095,1,2,1580907501.186076,1580903939.50652,2435,0.4661743,0,0,2995.009,10,12,1580907483.189245,11213.975848,0,10.564,97.08044
1580907501.26633,4,0,1580907286.99823,41.20781296037784,29.0754925099451,275.2123,0.1345286,-1,23.46983528137207,200,-9999,11217.0432365,0.9715118408203125,0.09820556640625,-0.13543701171875,11217.0382015,-3.10887081785879,1.432924326687878,-0.09786600156028172,-0.004118142183870077,0.01212950982153416,0.005110116675496101,-0.02575385570526123,-0.0001569315791130066,-0.007417678833007812,2,0.655243425056218,0.04761358493663819,-0.753655953537937,-0.01979518534531101,0.9857711791992188,0.09770985692739487,-0.1367779970169067,38.01026916503906,4.403232574462891,-21.5318603515625,2,11216.9449095,1,2,1580907501.186076,1580903939.50652,2435,0.4661743,0,0,2995.009,10,12,1580907483.189245,11213.975848,0,10.564,97.08044
1580907501.267236,5,0,1580907286.99823,41.20781296037784,29.0754925099451,275.2123,0.1345286,-1,23.46983528137207,200,-9999,11217.0532775,0.97265625,0.097198486328125,-0.13665771484375,11217.0482415,-3.108840756202478,1.432971312977988,-0.09783520275951041,-0.002636625897139311,0.004738170653581619,0.003396105952560902,-0.01926314830780029,0.0003925636410713196,-0.002398133277893066,2,0.6552611043587333,0.04761137875127857,-0.7536411829694593,-0.01977487321373536,0.9857804775238037,0.09767920523881912,-0.1367320865392685,38.01026916503906,4.403232574462891,-21.5318603515625,2,11216.9449095,1,2,1580907501.186076,1580903939.50652,2435,0.4661743,0,0,2995.009,10,12,1580907483.189245,11213.975848,0,10.564,97.08044
1580907501.270608,6,0,1580907286.99823,41.20781296037784,29.0754925099451,275.2123,0.1345286,-1,23.46983528137207,200,-9999,11217.0633175,0.9708709716796875,0.096832275390625,-0.137298583984375,11217.0582815,-3.108826516051227,1.432941801573216,-0.09783222125375705,-0.0009764153510332108,-0.003403764218091965,-0.0001075481995940208,-0.01559728384017944,-0.0004742145538330078,-0.001895904541015625,2,0.6552497120251364,0.04761521386521897,-0.753651016170749,-0.01976782727079926,0.9857767224311829,0.09767623245716095,-0.1367612183094025,38.05864715576172,4.35224723815918,-21.672607421875,2,11216.9449095,1,2,1580907501.186076,1580903939.50652,2435,0.4661743,0,0,2995.009,10,12,1580907483.189245,11213.975848,0,10.564,97.08044
1580907501.280697,7,0,1580907286.99823,41.20781296037784,29.0754925099451,275.2123,0.1345286,-1,23.46983528137207,200,-9999,11217.0733575,0.9663238525390625,0.0964813232421875,-0.1400604248046875,11217.0683225,-3.108816724865713,1.432913701173077,-0.09785325794559532,-0.0008613672107458115,-0.003157954663038254,-0.00139412097632885,-0.01688838005065918,-0.001120820641517639,-0.002509355545043945,2,0.6552384232059383,0.04762661542866245,-0.7536600308777515,-0.01977037451842406,0.9857708215713501,0.09769716858863831,-0.136788621544838,38.05864715576172,4.35224723815918,-21.672607421875,2,11216.9449095,1,2,1580907501.186076,1580903939.50652,2435,0.4661743,0,0,2995.009,10,12,1580907483.189245,11213.975848,0,10.564,97.08044
1580907501.29115,8,0,1580907286.99823,41.20781296037784,29.0754925099451,275.2123,0.1345286,-1,23.46983528137207,200,-9999,11217.0834285,0.9653167724609375,0.0951995849609375,-0.1408233642578125,11217.0783625,-3.108801378944347,1.432929197073464,-0.09789941711476277,-0.002260251436382532,0.002017850056290627,-0.003731663338840008,-0.02057862281799316,-0.001426286995410919,-0.004691958427429199,2,0.655242871724996,0.04764885946748685,-0.7536544867295227,-0.01978011274665098,0.9857684373855591,0.09774310886859894,-0.1367727369070053,38.08535766601562,4.338001251220703,-21.52508544921875,2,11216.9449095,1,2,1580907501.186076,1580903939.50652,2435,0.4661743,0,0,2995.009,10,12,1580907483.189245,11213.975848,0,10.564,97.08044
1580907501.312397,9,0,1580907286.99823,41.20781296037784,29.0754925099451,275.2123,0.1345286,-1,23.46983528137207,200,-9999,11217.0934685,0.968475341796875,0.0965423583984375,-0.138824462890625,11217.0884025,-3.108786080572543,1.43299125637627,-0.09795790787665815,-0.001814704388380051,0.005683423951268196,-0.005556994117796421,-0.02372485399246216,-0.002552762627601624,-0.006966531276702881,2,0.655264587556958,0.04767526800952342,-0.753633598348749,-0.01979502071295704,0.9857713580131531,0.0978013202548027,-0.1367107778787613,38.08535766601562,4.338001251220703,-21.52508544921875,2,11216.9449095,1,2,1580907501.186076,1580903939.50652,2435,0.4661743,0,0,2995.009,10,12,1580907483.189245,11213.975848,0,10.564,97.08044
1580907501.313358,10,0,1580907286.99823,41.20781296037784,29.0754925099451,275.2123,0.1345286,-1,23.46983528137207,200,-9999,11217.1035085,0.9673919677734375,0.09808349609375,-0.1374969482421875,11217.0984435,-3.108774069285626,1.433071251337022,-0.09800777034218269,-0.001516587100923061,0.006949206814169884,-0.004477971699088812,-0.02037405967712402,-0.002343118190765381,-0.005200028419494629,2,0.6552933336173251,0.04769717383206327,-0.7536068654277849,-0.01980876836185418,0.9857774376869202,0.09785094112157822,-0.1366312503814697,37.94712066650391,4.668645858764648,-21.56591796875,2,11216.9449095,1,2,1580907501.186076,1580903939.50652,2435,0.4661743,0,0,2995.009,10,12,1580907483.189245,11213.975848,0,10.564,97.08044
