loggingTime,loggingSample,identifierForVendor,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerAverageActivePace,pedometerCurrentPace,pedometerCurrentCadence,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure
1582559373.056155,1,0,1582559371.998371,41.20620066433048,29.07338440834538,177.4298,0.124429,225.0067715635685,3,16.00241654736175,-9999,106462.850493625,0.966949462890625,0.1290130615234375,-0.102386474609375,106462.844451625,1.503533912125167,1.484576158228014,-0.1255485797009188,-4.526582779362798e-05,0.004267293959856033,0.0001003406941890717,-0.01726967096328735,0.00697818398475647,-0.008048653602600098,2,0.4945051246342272,-0.4612449272562739,-0.4712996226562065,-0.5662106483202097,0.9884437322616577,0.1252190172672272,-0.08543559908866882,42.75411224365234,18.09336853027344,-18.1978759765625,2,106462.532744375,2,0,1582559372.704819,1582558685.643339,11,0.6387488,0,0,10.91,0,0,1582558765.788069,106459.874699,0,2.68988,99.33246
1582559373.057312,2,0,1582559371.998371,41.20620066433048,29.07338440834538,177.4298,0.124429,225.0067715635685,3,16.00241654736175,-9999,106462.860533625,0.9674835205078125,0.1287689208984375,-0.0999298095703125,106462.854491625,1.503516327062188,1.484683681251699,-0.1256228665799977,0.0006804455770179629,0.01155556738376617,-0.007309905253350735,-0.02193868160247803,0.003242284059524536,-0.01721954345703125,2,0.4945453023080636,-0.4612598926886704,-0.4712485628612569,-0.5662058019607383,0.9884435534477234,0.1252927184104919,-0.08532851189374924,42.62366485595703,17.92215728759766,-18.31683349609375,2,106462.532744375,2,0,1582559372.704819,1582558685.643339,11,0.6387488,0,0,10.91,0,0,1582558765.788069,106459.874699,0,2.68988,99.33246
1582559373.058266,3,0,1582559371.998371,41.20620066433048,29.07338440834538,177.4298,0.124429,225.0067715635685,3,16.00241654736175,-9999,106462.870574625,0.9668121337890625,0.1310272216796875,-0.097259521484375,106462.864531625,1.503533443774957,1.484815822530535,-0.1256936191255285,-0.002653558040037751,0.01455950550734997,-0.005380974616855383,-0.02133077383041382,0.003538310527801514,-0.01487910747528076,2,0.494598368160559,-0.4612742002911173,-0.4712021737903906,-0.5661863831875307,0.9884459972381592,0.1253629177808762,-0.08519713580608368,42.62366485595703,17.92215728759766,-18.31683349609375,2,106462.532744375,2,0,1582559372.704819,1582558685.643339,11,0.6387488,0,0,10.91,0,0,1582558765.788069,106459.874699,0,2.68988,99.33246
1582559373.059452,4,0,1582559371.998371,41.20620066433048,29.07338440834538,177.4298,0.124429,225.0067715635685,3,16.00241654736175,-9999,106462.880614625,0.9659271240234375,0.1336822509765625,-0.0975189208984375,106462.874571625,1.503571041437951,1.484952416755972,-0.1257642723725562,-0.005295679904520512,0.01618137396872044,-0.006184450350701809,-0.02264595031738281,0.006046891212463379,-0.0124361515045166,2,0.4946571531403292,-0.4612847491843767,-0.4711605234651454,-0.5661611586864743,0.9884488582611084,0.125433012843132,-0.08506136387586594,42.73763275146484,17.97132873535156,-18.188232421875,2,106462.532744375,2,0,1582559372.704819,1582558685.643339,11,0.6387488,0,0,10.91,0,0,1582558765.788069,106459.874699,0,2.68988,99.33246
1582559373.060253,5,0,1582559371.998371,41.20620066433048,29.07338440834538,177.4298,0.124429,225.0067715635685,3,16.00241654736175,-9999,106462.890654625,0.9691009521484375,0.1326751708984375,-0.0964508056640625,106462.884612625,1.503594409326007,1.48506660857035,-0.1258140779197855,-0.002637433586642146,0.01443034783005714,-0.003603851422667503,-0.02254247665405273,0.008148938417434692,-0.01323628425598145,2,0.4947021209047684,-0.4612979932238917,-0.4711258090406187,-0.5661398799998658,0.9884522557258606,0.1254824250936508,-0.08494794368743896,42.73763275146484,17.97132873535156,-18.188232421875,2,106462.532744375,2,0,1582559372.704819,1582558685.643339,11,0.6387488,0,0,10.91,0,0,1582558765.788069,106459.874699,0,2.68988,99.33246
1582559373.064661,6,0,1582559371.998371,41.20620066433048,29.07338440834538,177.4298,0.124429,225.0067715635685,3,16.00241654736175,-9999,106462.900694625,0.973297119140625,0.1336517333984375,-0.092315673828125,106462.894652625,1.503622782886036,1.485122922052889,-0.1258747188610437,-0.005366374738514423,0.008617997169494629,-0.005382310133427382,-0.01919806003570557,0.006944328546524048,-0.01121741533279419,2,0.4947373146262747,-0.4612907658312715,-0.4711040242814217,-0.5661332138537809,0.9884495139122009,0.1255425810813904,-0.08489163964986801,42.61048126220703,17.76203918457031,-18.16802978515625,2,106462.532744375,2,0,1582559372.704819,1582558685.643339,11,0.6387488,0,0,10.91,0,0,1582558765.788069,106459.874699,0,2.68988,99.33246
1582559373.074656,7,0,1582559371.998371,41.20620066433048,29.07338440834538,177.4298,0.124429,225.0067715635685,3,16.00241654736175,-9999,106462.910735625,0.9742889404296875,0.1343231201171875,-0.091827392578125,106462.904723625,1.503608959393927,1.485027899485524,-0.1259308060290252,0.0008655285346321762,-0.008598975837230682,-0.00450967950746417,-0.01480388641357422,0.008216142654418945,-0.007065415382385254,2,0.4947260136777168,-0.4612523120618783,-0.4711088846638027,-0.5661702961778208,0.988434374332428,0.1255982220172882,-0.08498495072126389,42.61048126220703,17.76203918457031,-18.16802978515625,2,106462.532744375,2,0,1582559372.704819,1582558685.643339,11,0.6387488,0,0,10.91,0,0,1582558765.788069,106459.874699,0,2.68988,99.33246
1582559373.099,8,0,1582559371.998371,41.20620066433048,29.07338440834538,177.4298,0.124429,225.0067715635685,3,16.00241654736175,-9999,106462.920775625,0.9561767578125,0.1326446533203125,-0.1021728515625,106462.914763625,1.5036358687228,1.484961587503566,-0.1259668077498437,-0.004928178153932095,-0.008500970900058746,-0.003295278176665306,-0.01682305335998535,0.008165210485458374,-0.008876800537109375,2,0.4947256857705583,-0.4612173371364361,-0.471123516808457,-0.5661871045354908,0.9884244203567505,0.1256339401006699,-0.08505012840032578,42.68625640869141,17.80181884765625,-18.2547607421875,2,106462.532744375,2,0,1582559372.704819,1582558685.643339,11,0.6387488,0,0,10.91,0,0,1582558765.788069,106459.874699,0,2.68988,99.33246
1582559373.100302,9,0,1582559371.998371,41.20620066433048,29.07338440834538,177.4298,0.124429,225.0067715635685,3,16.00241654736175,-9999,106462.930815625,0.9545135498046875,0.1360626220703125,-0.0970611572265625,106462.924803625,1.503625003002516,1.48497843507298,-0.1259020299817641,0.001170733710750937,0.001897292211651802,0.006609539501368999,-0.03518879413604736,0.007451266050338745,-0.01781916618347168,2,0.4947107296944911,-0.4612420335164794,-0.4711332296030999,-0.5661718441914709,0.988433837890625,0.1255696713924408,-0.08503416180610657,42.68625640869141,17.80181884765625,-18.2547607421875,2,106462.532744375,2,0,1582559372.704819,1582558685.643339,11,0.6387488,0,0,10.91,0,0,1582558765.788069,106459.874699,0,2.68988,99.33246
1582559373.105581,10,0,1582559371.998371,41.20620066433048,29.07338440834538,177.4298,0.124429,225.0067715635685,3,16.00241654736175,-9999,106462.940856625,0.9651336669921875,0.133697509765625,-0.0971832275390625,106462.934844625,1.503577529959879,1.484981552858428,-0.1257528258251726,0.006200912408530712,0.003346584737300873,0.01518571749329567,-0.03279685974121094,0.0106511116027832,-0.01162564754486084,2,0.4946626281816752,-0.4612944234208308,-0.4711581351263212,-0.5661504009691342,0.988452672958374,0.1254216432571411,-0.08503267914056778,42.54782867431641,17.96937561035156,-18.12640380859375,2,106462.532744375,2,0,1582559372.704819,1582558685.643339,11,0.6387488,0,0,10.91,0,0,1582558765.788069,106459.874699,0,2.68988,99.33246
