loggingTime,loggingSample,identifierForVendor,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerAverageActivePace,pedometerCurrentPace,pedometerCurrentCadence,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure
1580908696.472234,1,0,1580907286.99823,41.20781296037784,29.0754925099451,275.2123,0.1345286,-1,23.46983528137207,200,-9999,12412.22938829167,0.9532470703125,0.1271209716796875,-0.207122802734375,12412.21934829167,1.705326931791054,1.361694123494906,-0.1239720657826101,-0.004812216386198997,0.05110916495323181,0.001902841962873936,-0.02189898490905762,0.001621514558792114,-0.00885474681854248,2,0.5047606889823589,-0.3771237552563693,-0.558358808521669,-0.5396572147508859,0.970710277557373,0.1236547529697418,-0.2059886455535889,31.41607666015625,5.857614517211914,9.204833984375,2,12410.85419066667,4,2,1580908695.095357,1580903939.50652,2888,0.4940922,0,0,3442.589,14,15,1580908691.639452,12409.044248,0,17.15921,97.00393
1580908696.473604,2,0,1580907286.99823,41.20781296037784,29.0754925099451,275.2123,0.1345286,-1,23.46983528137207,200,-9999,12412.23942929167,0.9659423828125,0.128570556640625,-0.2015380859375,12412.22938829167,1.705378828687686,1.362121793110289,-0.1239695012633652,-0.004518234636634588,0.04356981441378593,0.001708244904875755,-0.02133148908615112,0.002936258912086487,-0.004831314086914062,2,0.5048893037223726,-0.3772267739025184,-0.5582653694121164,-0.5395613389693694,0.9707983732223511,0.1236522123217583,-0.2055734992027283,31.56475067138672,5.84886360168457,9.1900634765625,2,12410.85419066667,4,2,1580908695.095357,1580903939.50652,2888,0.4940922,0,0,3442.589,14,15,1580908691.639452,12409.044248,0,17.15921,97.00393
1580908696.474996,3,0,1580907286.99823,41.20781296037784,29.0754925099451,275.2123,0.1345286,-1,23.46983528137207,200,-9999,12412.24946929167,0.9530181884765625,0.1261444091796875,-0.2016143798828125,12412.23942929167,1.705377353392736,1.362090980471995,-0.1240317534856136,-0.001256128773093224,-0.007882725447416306,-0.01336151827126741,-0.01051437854766846,0.003942385315895081,0.0002477169036865234,2,0.5048953917417481,-0.3771998581654331,-0.558258750795763,-0.5395813026942257,0.9707845449447632,0.1237139850854874,-0.2056018263101578,31.56475067138672,5.84886360168457,9.1900634765625,2,12410.85419066667,4,2,1580908695.095357,1580903939.50652,2888,0.4940922,0,0,3442.589,14,15,1580908691.639452,12409.044248,0,17.15921,97.00393
1580908696.475985,4,0,1580907286.99823,41.20781296037784,29.0754925099451,275.2123,0.1345286,-1,23.46983528137207,200,-9999,12412.25954029167,0.944580078125,0.123077392578125,-0.21478271484375,12412.24946929167,1.705347646320005,1.362047868924735,-0.1240314290492184,0.001453344710171223,-0.001290082931518555,-0.006143850274384022,-0.0179213285446167,0.002645730972290039,0.002990663051605225,2,0.5048776534055905,-0.3771958462123065,-0.5582617205542107,-0.539597724049099,0.9707757830619812,0.1237136647105217,-0.2056436985731125,31.36647796630859,5.773416519165039,9.252105712890625,2,12410.85419066667,4,2,1580908695.095357,1580903939.50652,2888,0.4940922,0,0,3442.589,14,15,1580908691.639452,12409.044248,0,17.15921,97.00393
1580908696.477128,5,0,1580907286.99823,41.20781296037784,29.0754925099451,275.2123,0.1345286,-1,23.46983528137207,200,-9999,12412.26958029167,0.9570159912109375,0.12493896484375,-0.2071380615234375,12412.25954029167,1.705345370194474,1.362118019850487,-0.1239970055898647,-0.0008106082677841187,0.006730558350682259,0.001248019747436047,-0.03159666061401367,-0.001272037625312805,-0.01274764537811279,2,0.5048885040813268,-0.3772258616053844,-0.5582511679321791,-0.5395776031275497,0.9707944393157959,0.1236795037984848,-0.2055764943361282,31.36647796630859,5.773416519165039,9.252105712890625,2,12410.85419066667,4,2,1580908695.095357,1580903939.50652,2888,0.4940922,0,0,3442.589,14,15,1580908691.639452,12409.044248,0,17.15921,97.00393
1580908696.481248,6,0,1580907286.99823,41.20781296037784,29.0754925099451,275.2123,0.1345286,-1,23.46983528137207,200,-9999,12412.27962029167,0.954986572265625,0.1269073486328125,-0.20745849609375,12412.26958029167,1.705357147493263,1.362217572168845,-0.1239575206486097,8.692219853401184e-05,0.01187571324408054,0.003603178076446056,-0.01714146137237549,0.0006746351718902588,-0.004603922367095947,2,0.5049090349968551,-0.3772617672755423,-0.5582380745697773,-0.5395467773663584,0.9708196520805359,0.1236403211951256,-0.2054808437824249,31.50457000732422,5.897769927978516,8.99346923828125,2,12410.85419066667,4,2,1580908695.095357,1580903939.50652,2888,0.4940922,0,0,3442.589,14,15,1580908691.639452,12409.044248,0,17.15921,97.00393
1580908696.501605,7,0,1580907286.99823,41.20781296037784,29.0754925099451,275.2123,0.1345286,-1,23.46983528137207,200,-9999,12412.28966129167,0.96075439453125,0.126739501953125,-0.20465087890625,12412.27962029167,1.70537943107713,1.362256583816601,-0.1238823435017887,-0.0008654249832034111,0.002640135586261749,0.008504725061357021,-0.0200730562210083,0.002717912197113037,-0.005296051502227783,2,0.504906048898721,-0.3772895828686861,-0.5582511485369106,-0.539516615714893,0.9708367586135864,0.1235657185316086,-0.2054449021816254,31.50457000732422,5.897769927978516,8.99346923828125,2,12410.85419066667,4,2,1580908695.095357,1580903939.50652,2888,0.4940922,0,0,3442.589,14,15,1580908691.639452,12409.044248,0,17.15921,97.00393
1580908696.502698,8,0,1580907286.99823,41.20781296037784,29.0754925099451,275.2123,0.1345286,-1,23.46983528137207,200,-9999,12412.29970129167,0.9542388916015625,0.126129150390625,-0.2075042724609375,12412.28966129167,1.70542338345682,1.362192159564995,-0.1237939169478676,-0.002496990840882063,-0.006182704120874405,0.009511700831353664,-0.01373803615570068,0.002836480736732483,-0.002164006233215332,2,0.504875108605788,-0.3772880495365629,-0.5582991384576157,-0.5394969438322392,0.9708341956138611,0.1234779730439186,-0.2055097073316574,31.62151336669922,5.968786239624023,9.22509765625,2,12410.85419066667,4,2,1580908695.095357,1580903939.50652,2888,0.4940922,0,0,3442.589,14,15,1580908691.639452,12409.044248,0,17.15921,97.00393
1580908696.511531,9,0,1580907286.99823,41.20781296037784,29.0754925099451,275.2123,0.1345286,-1,23.46983528137207,200,-9999,12412.30974129167,0.949127197265625,0.1239166259765625,-0.2094879150390625,12412.29970129167,1.705465190374376,1.362118900588593,-0.1236725617124778,-0.001021599397063255,-0.007302562706172466,0.01295356918126345,-0.01903235912322998,0.002408027648925781,-0.004363059997558594,2,0.5048333713837937,-0.3772947176371212,-0.5583561858096093,-0.5394722819080803,0.9708337783813477,0.1233575418591499,-0.205583930015564,31.62151336669922,5.968786239624023,9.22509765625,2,12410.85419066667,4,2,1580908695.095357,1580903939.50652,2888,0.4940922,0,0,3442.589,14,15,1580908691.639452,12409.044248,0,17.15921,97.00393
1580908696.521464,10,0,1580907286.99823,41.20781296037784,29.0754925099451,275.2123,0.1345286,-1,23.46983528137207,200,-9999,12412.31978129167,0.94354248046875,0.1208343505859375,-0.2135009765625,12412.30974129167,1.705528239693589,1.362115192051566,-0.1235334387358706,-0.002711343113332987,-0.001605654135346413,0.01360639464110136,-0.02512145042419434,0.0005476921796798706,-0.006934702396392822,2,0.5048107957267165,-0.3773201901437584,-0.5584053823661443,-0.5394246080710121,0.9708496928215027,0.1232194826006889,-0.2055910676717758,31.52471923828125,5.869033813476562,9.0535888671875,2,12410.85419066667,4,2,1580908695.095357,1580903939.50652,2888,0.4940922,0,0,3442.589,14,15,1580908691.639452,12409.044248,0,17.15921,97.00393
