loggingTime,loggingSample,identifierForVendor,locationTimestamp_since1970,locationLatitude,locationLongitude,locationAltitude,locationSpeed,locationCourse,locationVerticalAccuracy,locationHorizontalAccuracy,locationFloor,accelerometerTimestamp_sinceReboot,accelerometerAccelerationX,accelerometerAccelerationY,accelerometerAccelerationZ,motionTimestamp_sinceReboot,motionYaw,motionRoll,motionPitch,motionRotationRateX,motionRotationRateY,motionRotationRateZ,motionUserAccelerationX,motionUserAccelerationY,motionUserAccelerationZ,motionAttitudeReferenceFrame,motionQuaternionX,motionQuaternionY,motionQuaternionZ,motionQuaternionW,motionGravityX,motionGravityY,motionGravityZ,motionMagneticFieldX,motionMagneticFieldY,motionMagneticFieldZ,motionMagneticFieldCalibrationAccuracy,activityTimestamp_sinceReboot,activity,activityActivityConfidence,activityActivityStartDate,pedometerStartDate,pedometerNumberofSteps,pedometerAverageActivePace,pedometerCurrentPace,pedometerCurrentCadence,pedometerDistance,pedometerFloorAscended,pedometerFloorDescended,pedometerEndDate,altimeterTimestamp_sinceReboot,altimeterReset,altimeterRelativeAltitude,altimeterPressure
1582550281.470835,1,0,1582550277.367315,41.20729940256221,29.07240360978655,161.2945,-1,-1,17.20949935913086,65,-9999,103169.28744725,0.9049072265625,0.0681304931640625,-0.300933837890625,103169.28241225,1.974481348182786,1.260179589814017,-0.05033800216296395,-0.003287347732111812,0.1498418152332306,-0.04379850625991821,-0.06686574220657349,0.02943828701972961,0.009612798690795898,2,0.5027550779475255,-0.3075840518080893,-0.6658779659124044,-0.4574231587728653,0.9509391784667969,0.05031674727797508,-0.3052587509155273,27.45707702636719,9.026813507080078,-41.00103759765625,2,103168.0226541667,4,1,1582550280.181151,0,0,0,0,0,0,0,0,0,103166.479098,0,-3.178711,99.13481
1582550281.496412,2,0,1582550277.367315,41.20729940256221,29.07240360978655,161.2945,-1,-1,17.20949935913086,65,-9999,103169.29748825,0.892547607421875,0.066253662109375,-0.3209075927734375,103169.29245225,1.974662575732883,1.262021980950405,-0.05062765343766715,-0.02259206958115101,0.1822530329227448,-0.02736706845462322,-0.05104005336761475,0.02135173976421356,0.009351015090942383,2,0.5034587745991752,-0.307860939676184,-0.6654064550154691,-0.4571489907996981,0.9514860510826111,0.05060602724552155,-0.3035018146038055,27.61941528320312,9.030345916748047,-40.9244384765625,2,103168.0226541667,4,1,1582550280.181151,0,0,0,0,0,0,0,0,0,103166.479098,0,-3.178711,99.13481
1582550281.497776,3,0,1582550277.367315,41.20729940256221,29.07240360978655,161.2945,-1,-1,17.20949935913086,65,-9999,103169.30752825,0.9122161865234375,0.074310302734375,-0.309295654296875,103169.30249225,1.9748762195636,1.264252457195555,-0.05085649692907844,-0.02610315755009651,0.2205630242824554,-0.01554305292665958,-0.05800539255142212,0.01385998725891113,-0.01787632703781128,2,0.5042829087919486,-0.3082387322085831,-0.6648541371976056,-0.4567893954362783,0.952149510383606,0.05083457753062248,-0.3013752698898315,27.61941528320312,9.030345916748047,-40.9244384765625,2,103168.0226541667,4,1,1582550280.181151,0,0,0,0,0,0,0,0,0,103166.479098,0,-3.178711,99.13481
1582550281.498829,4,0,1582550277.367315,41.20729940256221,29.07240360978655,161.2945,-1,-1,17.20949935913086,65,-9999,103169.31756825,0.9452667236328125,0.0735015869140625,-0.29901123046875,103169.31253325,1.975086105112654,1.266578223619644,-0.05107005689883848,-0.02483735792338848,0.2366021722555161,-0.01456221006810665,-0.04637962579727173,0.02255783230066299,-0.01327413320541382,2,0.5051341036562046,-0.3086440546500869,-0.664278637069685,-0.45641262453597,0.9528376460075378,0.05104786157608032,-0.2991567552089691,28.01472473144531,9.209110260009766,-40.87298583984375,2,103168.0226541667,4,1,1582550280.181151,0,0,0,0,0,0,0,0,0,103166.479098,0,-3.178711,99.13481
1582550281.499863,5,0,1582550277.367315,41.20729940256221,29.07240360978655,161.2945,-1,-1,17.20949935913086,65,-9999,103169.32760825,0.9836273193359375,0.079498291015625,-0.2821502685546875,103169.32257325,1.9752773819406,1.268596722226773,-0.05123843728740214,-0.02358213998377323,0.2017005681991577,-0.009363399818539619,-0.01605904102325439,0.02208450436592102,-0.00403141975402832,2,0.5058701242274791,-0.3089988396279674,-0.6637831468302742,-0.4560779954791319,0.953431248664856,0.05121602118015289,-0.2972302734851837,28.01472473144531,9.209110260009766,-40.87298583984375,2,103168.0226541667,4,1,1582550280.181151,0,0,0,0,0,0,0,0,0,103166.479098,0,-3.178711,99.13481
1582550281.500966,6,0,1582550277.367315,41.20729940256221,29.07240360978655,161.2945,-1,-1,17.20949935913086,65,-9999,103169.33767925,0.9995880126953125,0.0872955322265625,-0.275115966796875,103169.33261325,1.975416227133137,1.269974431832899,-0.05132559455981085,-0.01484404131770134,0.1384800374507904,-0.001856481190770864,0.02313333749771118,0.02649878710508347,0.01056820154190063,2,0.506367528986746,-0.3092481057191688,-0.6634511086381639,-0.4558399123400029,0.9538354277610779,0.05130306258797646,-0.2959150671958923,28.26699829101562,9.263446807861328,-40.94268798828125,2,103168.0226541667,4,1,1582550280.181151,0,0,0,0,0,0,0,0,0,103166.479098,0,-3.178711,99.13481
1582550281.507918,7,0,1582550277.367315,41.20729940256221,29.07240360978655,161.2945,-1,-1,17.20949935913086,65,-9999,103169.34771925,0.9869384765625,0.084320068359375,-0.276885986328125,103169.34265425,1.975502805769032,1.270718983741176,-0.0513312599594579,-0.008084174245595932,0.07400269061326981,0.003817656543105841,0.04456573724746704,0.0352669358253479,0.0195472240447998,2,0.5066290939172176,-0.3093939246209934,-0.663281307006728,-0.4556974123379134,0.9540552496910095,0.05130872130393982,-0.2952047288417816,28.26699829101562,9.263446807861328,-40.94268798828125,2,103168.0226541667,4,1,1582550280.181151,0,0,0,0,0,0,0,0,0,103166.479098,0,-3.178711,99.13481
1582550281.519228,8,0,1582550277.367315,41.20729940256221,29.07240360978655,161.2945,-1,-1,17.20949935913086,65,-9999,103169.35776025,0.957733154296875,0.076263427734375,-0.2889251708984375,103169.35269425,1.975545972541371,1.271121405347076,-0.05133123356583598,-0.002845736220479012,0.03961275517940521,0.00225145136937499,0.03739756345748901,0.03422937542200089,0.01916342973709106,2,0.5067691688656971,-0.3094747223624738,-0.663189275483789,-0.4556209775983876,0.9541741013526917,0.05130869522690773,-0.2948208153247833,28.28205871582031,9.305629730224609,-40.8255615234375,2,103168.0226541667,4,1,1582550280.181151,0,0,0,0,0,0,0,0,0,103166.479098,0,-3.178711,99.13481
1582550281.537679,9,0,1582550277.367315,41.20729940256221,29.07240360978655,161.2945,-1,-1,17.20949935913086,65,-9999,103169.36780025,0.9404754638671875,0.07354736328125,-0.29376220703125,103169.36273425,1.975576720218962,1.271475175350387,-0.05132892014667566,-0.002306557958945632,0.03631114214658737,0.003136411774903536,0.009125411510467529,0.02646494656801224,0.008144557476043701,2,0.506890781333918,-0.3095482598806325,-0.6631069398368272,-0.4555553186007927,0.954278290271759,0.05130638554692268,-0.2944832146167755,28.28205871582031,9.305629730224609,-40.8255615234375,2,103168.0226541667,4,1,1582550280.181151,0,0,0,0,0,0,0,0,0,103166.479098,0,-3.178711,99.13481
1582550281.538882,10,0,1582550277.367315,41.20729940256221,29.07240360978655,161.2945,-1,-1,17.20949935913086,65,-9999,103169.37784025,0.93280029296875,0.0712127685546875,-0.2941741943359375,103169.37277425,1.97561794485918,1.271837952038014,-0.05134335021949676,-0.003706848248839378,0.03566798567771912,0.0008096080273389816,-0.01223605871200562,0.02216283231973648,0.000367283821105957,2,0.5070204839893598,-0.3096155780511244,-0.6630219832569216,-0.4554891557160577,0.9543845057487488,0.05132079496979713,-0.2941368520259857,28.18307495117188,9.271221160888672,-40.62689208984375,2,103168.0226541667,4,1,1582550280.181151,0,0,0,0,0,0,0,0,0,103166.479098,0,-3.178711,99.13481
